time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/03/21/16:02:40.134380,980,1616310160,123571079,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106072902679443, 0.043718453496694565, -0.039201732724905014, -0.17219999432563782, 0.12447615712881088)","(0.07669904083013535, -0.19174760580062866, 0.11504856497049332, -0.575242817401886, -0.1533980816602707, 0.1533980816602707)","(0.00054931640625, -0.00103759765625, 0.00030517578125, -0.00067138671875, -0.00054931640625, -0.00030517578125)"
2021/03/21/16:02:40.154384,981,1616310160,143507098,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106083393096924, 0.043718453496694565, -0.03916977345943451, -0.17219999432563782, 0.12446549534797668)","(-0.07669904083013535, -0.6135923266410828, 0.07669904083013535, -0.03834952041506767, -0.2684466540813446, 0.0)","(0.00079345703125, -0.0003662109375, 0.00030517578125, -0.000732421875, 0.0013427734375, 0.000244140625)"
2021/03/21/16:02:40.174215,982,1616310160,163616628,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01853560097515583, -4.106083393096924, 0.04369714856147766, -0.039201732724905014, -0.17219999432563782, 0.12446549534797668)","(-0.23009712994098663, -0.46019425988197327, -0.3067961633205414, -0.6135923266410828, -0.1533980816602707, -0.11504856497049332)","(0.000244140625, 0.00048828125, -0.00018310546875, -0.0001220703125, 0.00189208984375, -0.00030517578125)"
2021/03/21/16:02:40.194475,983,1616310160,183604934,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01853560097515583, -4.106072902679443, 0.04369714856147766, -0.03915912285447121, -0.17219999432563782, 0.12446549534797668)","(-0.19174760580062866, -0.19174760580062866, -0.34514567255973816, 0.34514567255973816, -0.2684466540813446, -0.11504856497049332)","(0.00079345703125, -0.00018310546875, -0.0001220703125, -0.00018310546875, -0.00079345703125, -0.0006103515625)"
2021/03/21/16:02:40.214372,984,1616310160,203606395,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018514296039938927, -4.106083393096924, 0.04373975843191147, -0.03918042778968811, -0.17221064865589142, 0.12446549534797668)","(-0.5368933081626892, -0.2684466540813446, 0.4218447208404541, -0.19174760580062866, -0.46019425988197327, -0.1533980816602707)","(0.000244140625, -0.000732421875, -0.0001220703125, 0.00042724609375, -0.00054931640625, -0.0006103515625)"
2021/03/21/16:02:40.233956,985,1616310160,223620947,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018524950370192528, -4.106061935424805, 0.04376106709241867, -0.03918042778968811, -0.1721680462360382, 0.12444419413805008)","(-0.3067961633205414, 0.11504856497049332, 0.8436894416809082, -0.11504856497049332, 0.3067961633205414, -0.5368933081626892)","(-6.103515625e-05, -0.000732421875, 0.0003662109375, -0.0006103515625, 0.0008544921875, 0.00054931640625)"
2021/03/21/16:02:40.254554,986,1616310160,243652179,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018556907773017883, -4.1060404777526855, 0.043707799166440964, -0.03915912285447121, -0.17221064865589142, 0.12447615712881088)","(0.34514567255973816, 0.3834952116012573, -0.19174760580062866, 0.2684466540813446, -0.49854376912117004, 0.11504856497049332)","(0.000244140625, -0.00018310546875, -0.00018310546875, -0.00018310546875, -0.00054931640625, 0.000244140625)"
2021/03/21/16:02:40.274435,987,1616310160,263647068,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106051445007324, 0.043718453496694565, -0.03919107839465141, -0.17222130298614502, 0.12446549534797668)","(0.11504856497049332, 0.11504856497049332, 0.1533980816602707, -0.3067961633205414, -0.7669904232025146, 0.0)","(0.0010986328125, -0.000732421875, -0.0001220703125, 0.0008544921875, 0.0, -0.00091552734375)"
2021/03/21/16:02:40.294018,988,1616310160,283642916,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018556907773017883, -4.106051445007324, 0.043707799166440964, -0.03919107839465141, -0.1721893548965454, 0.12443354725837708)","(0.34514567255973816, 0.3834952116012573, -0.07669904083013535, -0.3067961633205414, 0.03834952041506767, -0.7669904232025146)","(-6.103515625e-05, -0.00048828125, -0.00067138671875, 0.0008544921875, 0.0, -0.0006103515625)"
2021/03/21/16:02:40.314245,989,1616310160,303634295,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106072902679443, 0.043729107826948166, -0.03916977345943451, -0.1721787005662918, 0.12447615712881088)","(0.0, -0.11504856497049332, 0.19174760580062866, 0.07669904083013535, 0.19174760580062866, 0.07669904083013535)","(0.000244140625, -0.000732421875, -0.001220703125, -0.00018310546875, 0.00079345703125, -0.0006103515625)"
2021/03/21/16:02:40.334280,990,1616310160,323639402,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018567560240626335, -4.106061935424805, 0.043707799166440964, -0.03916977345943451, -0.1721680462360382, 0.12448680400848389)","(0.5368933081626892, -0.07669904083013535, -0.3834952116012573, 0.11504856497049332, 0.6135923266410828, 0.4218447208404541)","(-0.0006103515625, -0.0003662109375, -0.00018310546875, 0.0, -0.00115966796875, -0.00091552734375)"
2021/03/21/16:02:40.354230,991,1616310160,343647784,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106061935424805, 0.04369714856147766, -0.03915912285447121, -0.1721893548965454, 0.12445484846830368)","(0.03834952041506767, -0.1533980816602707, -0.4218447208404541, 0.23009712994098663, -0.03834952041506767, -0.23009712994098663)","(-0.00146484375, 0.00042724609375, -6.103515625e-05, -0.00018310546875, 0.00164794921875, -0.0006103515625)"
2021/03/21/16:02:40.374003,992,1616310160,363624911,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018514296039938927, -4.106072902679443, 0.04367584362626076, -0.0391378179192543, -0.1721680462360382, 0.12445484846830368)","(-0.6135923266410828, -0.3067961633205414, -0.8436894416809082, 0.8436894416809082, 0.34514567255973816, -0.19174760580062866)","(-0.00030517578125, -0.00018310546875, 0.000244140625, 0.0008544921875, 0.00042724609375, -0.0006103515625)"
2021/03/21/16:02:40.394252,993,1616310160,383637380,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01853560097515583, -4.1060404777526855, 0.043718453496694565, -0.03916977345943451, -0.17221064865589142, 0.12445484846830368)","(-0.19174760580062866, 0.46019425988197327, -0.03834952041506767, 0.11504856497049332, -0.34514567255973816, -0.1533980816602707)","(-0.0006103515625, -0.0003662109375, -0.000732421875, 0.00042724609375, -0.00103759765625, -0.00146484375)"
2021/03/21/16:02:40.414115,994,1616310160,403586239,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018556907773017883, -4.106104373931885, 0.04373975843191147, -0.03916977345943451, -0.17221064865589142, 0.12445484846830368)","(0.3067961633205414, -0.882038950920105, 0.49854376912117004, 0.07669904083013535, -0.34514567255973816, -0.3067961633205414)","(-0.0006103515625, -0.00018310546875, -0.0001220703125, -0.00067138671875, -0.0003662109375, -6.103515625e-05)"
2021/03/21/16:02:40.434472,995,1616310160,423637598,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106093883514404, 0.043707799166440964, -0.03918042778968811, -0.17221064865589142, 0.12444419413805008)","(0.03834952041506767, -0.6135923266410828, -0.19174760580062866, -0.1533980816602707, -0.5368933081626892, -0.46019425988197327)","(0.000244140625, 0.0010986328125, 0.00030517578125, -0.00018310546875, 0.0013427734375, -0.0006103515625)"
2021/03/21/16:02:40.454404,996,1616310160,443638609,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106061935424805, 0.043707799166440964, -0.03919107839465141, -0.1721787005662918, 0.12445484846830368)","(0.03834952041506767, 0.11504856497049332, -0.19174760580062866, -0.3834952116012573, 0.3067961633205414, -0.23009712994098663)","(0.00079345703125, 0.000732421875, 0.00030517578125, 0.00091552734375, 0.0015869140625, -0.0006103515625)"
2021/03/21/16:02:40.474074,997,1616310160,463633337,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018514296039938927, -4.106083393096924, 0.043707799166440964, -0.03916977345943451, -0.1721893548965454, 0.12444419413805008)","(-0.5368933081626892, -0.575242817401886, -0.11504856497049332, 0.07669904083013535, 0.0, -0.34514567255973816)","(0.00079345703125, -0.0003662109375, -0.00018310546875, -0.00018310546875, -0.00054931640625, -0.00091552734375)"
2021/03/21/16:02:40.494588,998,1616310160,483666714,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01853560097515583, -4.106061935424805, 0.043707799166440964, -0.03919107839465141, -0.1721893548965454, 0.12446549534797668)","(-0.19174760580062866, 0.1533980816602707, -0.19174760580062866, -0.2684466540813446, 0.03834952041506767, 0.0)","(0.000244140625, 0.00042724609375, -0.0001220703125, 0.00048828125, -0.00054931640625, 0.0008544921875)"
2021/03/21/16:02:40.514309,999,1616310160,503634169,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01853560097515583, -4.1060404777526855, 0.04375041276216507, -0.03918042778968811, -0.1721893548965454, 0.12445484846830368)","(-0.19174760580062866, 0.3067961633205414, 0.6902913451194763, -0.07669904083013535, 0.07669904083013535, -0.2684466540813446)","(0.00054931640625, -0.00018310546875, -0.00018310546875, -0.00018310546875, 0.0013427734375, -0.00030517578125)"
2021/03/21/16:02:40.534261,1000,1616310160,523634168,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106072902679443, 0.04369714856147766, -0.03915912285447121, -0.1721787005662918, 0.12445484846830368)","(0.0, -0.11504856497049332, -0.34514567255973816, 0.19174760580062866, 0.23009712994098663, -0.3834952116012573)","(-6.103515625e-05, 0.00018310546875, 0.00030517578125, -0.0001220703125, 0.000244140625, -6.103515625e-05)"
2021/03/21/16:02:40.554346,1001,1616310160,543662628,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106104373931885, 0.04368649423122406, -0.03918042778968811, -0.1721573919057846, 0.12445484846830368)","(0.03834952041506767, -0.9203885197639465, -0.7286409139633179, 0.03834952041506767, 0.8053399324417114, -0.19174760580062866)","(-0.00091552734375, 0.00018310546875, -0.000244140625, -0.00018310546875, 0.0013427734375, 0.000244140625)"
2021/03/21/16:02:40.574103,1002,1616310160,563645883,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01853560097515583, -4.106029987335205, 0.043707799166440964, -0.03919107839465141, -0.17219999432563782, 0.12446549534797668)","(-0.1533980816602707, 0.575242817401886, -0.11504856497049332, -0.3834952116012573, -0.19174760580062866, -0.03834952041506767)","(0.000244140625, 0.00128173828125, -0.00067138671875, 0.0003662109375, 0.0010986328125, -6.103515625e-05)"
2021/03/21/16:02:40.594476,1003,1616310160,583640395,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106061935424805, 0.043718453496694565, -0.039148468524217606, -0.1721787005662918, 0.12445484846830368)","(0.03834952041506767, 0.03834952041506767, 0.0, 0.46019425988197327, 0.23009712994098663, -0.2684466540813446)","(0.000244140625, -0.00018310546875, -0.000244140625, -0.0001220703125, -0.001220703125, -0.00091552734375)"
2021/03/21/16:02:40.614304,1004,1616310160,603616842,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01853560097515583, -4.106051445007324, 0.043718453496694565, -0.03915912285447121, -0.17219999432563782, 0.12443354725837708)","(-0.07669904083013535, 0.19174760580062866, 0.11504856497049332, 0.2684466540813446, -0.03834952041506767, -0.7286409139633179)","(0.00054931640625, -0.000732421875, -0.000244140625, -6.103515625e-05, 0.00042724609375, -6.103515625e-05)"
2021/03/21/16:02:40.634529,1005,1616310160,623654228,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01853560097515583, -4.1060404777526855, 0.043718453496694565, -0.03919107839465141, -0.17222130298614502, 0.12444419413805008)","(-0.07669904083013535, 0.575242817401886, 0.0, -0.3834952116012573, -0.7286409139633179, -0.4218447208404541)","(-0.00030517578125, -0.00018310546875, -0.000244140625, -0.00018310546875, 0.00042724609375, -0.00115966796875)"
2021/03/21/16:02:40.653863,1006,1616310160,643600461,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018514296039938927, -4.106083393096924, 0.043718453496694565, -0.03918042778968811, -0.1721787005662918, 0.12448680400848389)","(-0.6135923266410828, -0.4218447208404541, 0.11504856497049332, -0.03834952041506767, 0.07669904083013535, 0.5368933081626892)","(-6.103515625e-05, -0.000732421875, -0.00018310546875, -6.103515625e-05, -0.00054931640625, -0.0006103515625)"
2021/03/21/16:02:40.674134,1007,1616310160,663591426,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018567560240626335, -4.106051445007324, 0.043718453496694565, -0.03921238332986832, -0.1721680462360382, 0.12445484846830368)","(0.49854376912117004, 0.23009712994098663, 0.0, -0.882038950920105, 0.3834952116012573, -0.2684466540813446)","(0.002197265625, -0.00079345703125, -0.00018310546875, 0.00152587890625, -0.00115966796875, 0.00140380859375)"
2021/03/21/16:02:40.693960,1008,1616310160,683640787,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106083393096924, 0.043707799166440964, -0.039201732724905014, -0.17219999432563782, 0.12447615712881088)","(0.1533980816602707, -0.3067961633205414, -0.2684466540813446, -0.575242817401886, -0.1533980816602707, 0.1533980816602707)","(-0.00030517578125, -0.000732421875, 0.00091552734375, -0.0001220703125, -0.00115966796875, 0.00140380859375)"
2021/03/21/16:02:40.714286,1009,1616310160,703636206,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018546253442764282, -4.106061935424805, 0.043729107826948166, -0.03918042778968811, -0.17219999432563782, 0.12443354725837708)","(0.07669904083013535, 0.23009712994098663, 0.2684466540813446, -0.19174760580062866, -0.2684466540813446, -0.7669904232025146)","(0.00054931640625, -0.00103759765625, 0.0003662109375, 0.0, 0.0, -0.00030517578125)"
2021/03/21/16:02:40.733926,1010,1616310160,723634035,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018524950370192528, -4.106061935424805, 0.043707799166440964, -0.03919107839465141, -0.1721680462360382, 0.12446549534797668)","(-0.46019425988197327, 0.0, -0.1533980816602707, -0.23009712994098663, 0.49854376912117004, -0.03834952041506767)","(-0.00030517578125, -0.000732421875, -0.00018310546875, 0.0003662109375, -0.00054931640625, 0.00140380859375)"
2021/03/21/16:02:40.754301,1011,1616310160,743611960,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01858886517584324, -4.106093883514404, 0.043707799166440964, -0.03919107839465141, -0.1721893548965454, 0.12445484846830368)","(0.8436894416809082, -0.575242817401886, -0.11504856497049332, -0.3834952116012573, -0.03834952041506767, -0.23009712994098663)","(-0.001708984375, 0.00018310546875, -0.000732421875, -6.103515625e-05, -0.0003662109375, -0.00091552734375)"
2021/03/21/16:02:40.774364,1012,1616310160,763621443,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018578210845589638, -4.106093883514404, 0.043707799166440964, -0.03918042778968811, -0.1721787005662918, 0.12446549534797668)","(0.2684466540813446, -0.23009712994098663, -0.1533980816602707, -0.23009712994098663, 0.19174760580062866, -0.07669904083013535)","(0.00054931640625, 0.00018310546875, -0.000732421875, -0.00018310546875, 0.00079345703125, -0.0006103515625)"
2021/03/21/16:02:40.794083,1013,1616310160,783629650,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018610170111060143, -4.106104373931885, 0.043707799166440964, -0.03918042778968811, -0.1721680462360382, 0.12445484846830368)","(0.1533980816602707, 0.03834952041506767, -0.2684466540813446, 0.0, 0.23009712994098663, -0.3834952116012573)","(-0.00091552734375, 0.00018310546875, 0.00079345703125, -0.0001220703125, -0.00054931640625, -0.00091552734375)"
2021/03/21/16:02:40.814343,1014,1616310160,803612404,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.018631475046277046, -4.106168746948242, 0.043729107826948166, -0.03916977345943451, -0.1721787005662918, 0.12446549534797668)","(-0.03834952041506767, 0.5368933081626892, 0.2684466540813446, 0.11504856497049332, -0.03834952041506767, 0.03834952041506767)","(0.00054931640625, -0.00164794921875, -0.00018310546875, -0.00018310546875, 0.0, -0.00091552734375)"
2021/03/21/16:02:40.834121,1015,1616310160,823564159,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.01866343431174755, -4.106232166290283, 0.043718453496694565, -0.03915912285447121, -0.1721893548965454, 0.12447615712881088)","(0.5368933081626892, -0.6519418358802795, 0.0, 0.3834952116012573, -0.4218447208404541, 0.11504856497049332)","(-0.0006103515625, 0.00164794921875, -0.000244140625, 0.00152587890625, 0.0, 0.0)"
